Unnamed: 0,"Carnitine O-palmitoyltransferase 1, liver isoform",Myeloperoxidase,Xanthine dehydrogenase/oxidase,Delta-aminolevulinic acid dehydratase,Prostaglandin D2 receptor 2,Prostaglandin E2 receptor EP1 subtype,Prostaglandin E2 receptor EP2 subtype,Prostaglandin E2 receptor EP3 subtype,Prostaglandin E2 receptor EP4 subtype,P2Y purinoceptor 12,Prostacyclin receptor,Prostacyclin synthase,Adenosine receptor A1,Adenosine receptor A2a,Adenosine receptor A2b,Adenosine receptor A3,Arginine decarboxylase,"Nitric oxide synthase, endothelial","Nitric oxide synthase, inducible",Apoptosis regulator Bcl-2,Amiloride-sensitive amine oxidase [copper-containing],Calcium-transporting ATPase type 2C member 1,Calmodulin,Protein S100-A13,Protein S100-A2,"Spectrin beta chain, non-erythrocytic 1","Troponin C, skeletal muscle","Troponin C, slow skeletal and cardiac muscles",Voltage-dependent L-type calcium channel subunit alpha-1C,Aldose reductase,Beta-lactamase,Fumarate hydratase class II,Isocitrate dehydrogenase [NADP],Metallo-beta-lactamase type 2,Proto-oncogene tyrosine-protein kinase Src,5-hydroxytryptamine receptor 3A,Neuronal acetylcholine receptor subunit alpha-3,Sodium-dependent dopamine transporter,Sodium-dependent noradrenaline transporter,ATP synthase subunit a,Estrogen receptor alpha,Estrogen receptor beta,Neuronal acetylcholine receptor subunit alpha-4,Nuclear receptor subfamily 1 group I member 2,Cystine/glutamate transporter,"Glutamate receptor ionotropic, NMDA 1","Glutamate receptor ionotropic, NMDA 2A","Glutamate receptor ionotropic, NMDA 2B","Glutamate receptor ionotropic, NMDA 2D","Glutamate receptor ionotropic, NMDA 3A",Glutathione synthetase,Inhibitor of nuclear factor kappa-B kinase subunit alpha,Inhibitor of nuclear factor kappa-B kinase subunit beta,NAPQI (N-acetyl-p-benzoquinone imine),DNA,DNA polymerase beta,Gamma-aminobutyric acid receptor subunit beta-1,Glycine receptor subunit alpha-1,Glycine receptor subunit alpha-2,Glycine receptor subunit alpha-3,Glycine receptor subunit beta,Progesterone receptor,Amidophosphoribosyltransferase,Coagulation factor X,Prothrombin,Sodium/potassium-transporting ATPase subunit alpha-1,Proliferating cell nuclear antigen,Thyroid hormone receptor alpha,Thyroid hormone receptor beta,Hydroxycarboxylic acid receptor 2,Hydroxycarboxylic acid receptor 3,Choline O-acetyltransferase,Cytochrome P450 19A1,Neuronal acetylcholine receptor subunit alpha-10,Neuronal acetylcholine receptor subunit alpha-2,Neuronal acetylcholine receptor subunit alpha-5,Neuronal acetylcholine receptor subunit alpha-6,Neuronal acetylcholine receptor subunit alpha-7,Neuronal acetylcholine receptor subunit alpha-9,Neuronal acetylcholine receptor subunit beta-2,Neuronal acetylcholine receptor subunit beta-3,Neuronal acetylcholine receptor subunit beta-4,Alpha-1A adrenergic receptor,Alpha-1B adrenergic receptor,Alpha-1D adrenergic receptor,Potassium channel subfamily K member 1,Potassium channel subfamily K member 6,Potassium voltage-gated channel subfamily H member 2,Sodium channel protein type 5 subunit alpha,Phenylalanine-4-hydroxylase,Tryptophan 5-hydroxylase 1,Tyrosine 3-monooxygenase,Prostaglandin G/H synthase 1,Prostaglandin G/H synthase 2,DNA polymerase alpha catalytic subunit,DNA polymerase epsilon catalytic subunit A,DNA polymerase epsilon subunit 2,DNA polymerase epsilon subunit 3,DNA polymerase epsilon subunit 4,Purine nucleoside phosphorylase,Ribonucleoside-diphosphate reductase large subunit,Ribonucleoside-diphosphate reductase subunit M2,Ribonucleoside-diphosphate reductase subunit M2 B,DNA topoisomerase 2-alpha,Potassium voltage-gated channel subfamily A member 1,Potassium voltage-gated channel subfamily A member 10,Potassium voltage-gated channel subfamily A member 2,Potassium voltage-gated channel subfamily A member 3,Potassium voltage-gated channel subfamily A member 4,Potassium voltage-gated channel subfamily A member 5,Potassium voltage-gated channel subfamily A member 6,Potassium voltage-gated channel subfamily A member 7,Potassium voltage-gated channel subfamily B member 1,Potassium voltage-gated channel subfamily B member 2,Potassium voltage-gated channel subfamily C member 1,Potassium voltage-gated channel subfamily C member 2,Potassium voltage-gated channel subfamily C member 3,Potassium voltage-gated channel subfamily D member 1,Potassium voltage-gated channel subfamily D member 2,Potassium voltage-gated channel subfamily D member 3,GABA(A) Receptor,Sodium channel protein type 1 subunit alpha,Sodium channel protein type 2 subunit alpha,Sodium channel protein type 3 subunit alpha,Sodium channel protein type 8 subunit alpha,Sodium channel subunit beta-1,Voltage-dependent L-type calcium channel,DNA (cytosine-5)-methyltransferase 1,Reverse transcriptase/RNaseH,Beta-1 adrenergic receptor,Beta-2 adrenergic receptor,Prostaglandin E synthase 3,Transient receptor potential cation channel subfamily V member 1,Macrophage metalloelastase,Urease subunit alpha,DNA topoisomerase 2,DNA polymerase catalytic subunit,Fumarate reductase flavoprotein subunit,Tubulin alpha-1A chain,Tubulin beta-2 chain,Tubulin beta-4B chain,Beta-3 adrenergic receptor,Farnesyl pyrophosphate synthase,Hydroxylapatite,Receptor-type tyrosine-protein phosphatase epsilon,Receptor-type tyrosine-protein phosphatase S,Tyrosine-protein phosphatase non-receptor type 4,V-type proton ATPase catalytic subunit A,Alpha-1 adrenergic receptors,GABA(A) Receptor Benzodiazepine Binding Site,Dopamine D2 receptor,Matrix protein 2,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A","cAMP-specific 3',5'-cyclic phosphodiesterase 4B","cGMP-inhibited 3',5'-cyclic phosphodiesterase A","cGMP-specific 3',5'-cyclic phosphodiesterase",Histone deacetylase 2,Beta adrenergic receptor,HERG human cardiac K+ channel,Peroxisome proliferator-activated receptor alpha,Peroxisome proliferator-activated receptor gamma,Peroxisome proliferator-activated receptor gamma coactivator 1-beta,Voltage gated L-type calcium channel,Voltage-dependent T-type calcium channel subunit alpha-1I,5-hydroxytryptamine receptor 2A,5-hydroxytryptamine receptor 7,Delta-type opioid receptor,Dopamine D3 receptor,Kappa-type opioid receptor,Mu-type opioid receptor,5-hydroxytryptamine receptor 1A,5-hydroxytryptamine receptor 1B,5-hydroxytryptamine receptor 1C,5-hydroxytryptamine receptor 1D,5-hydroxytryptamine receptor 2C,5-hydroxytryptamine receptor 6,Alpha-2A adrenergic receptor,BDNF/NT-3 growth factors receptor,High affinity nerve growth factor receptor,Histamine H1 receptor,Histamine H2 receptor,Histamine H4 receptor,Muscarinic acetylcholine receptor,Potassium voltage-gated channel subfamily KQT member 2,Potassium voltage-gated channel subfamily KQT member 3,Sigma non-opioid intracellular receptor 1,Sodium-dependent serotonin transporter,Fibroblast growth factor 1,Interleukin-3,Protein S100-A12,Carbonic anhydrase 1,Sphingomyelin phosphodiesterase,Voltage-dependent calcium channel subunit alpha-2/delta-3,Voltage-dependent L-type calcium channel subunit beta-1,Voltage-dependent N-type calcium channel,Voltage-dependent N-type calcium channel subunit alpha-1B,5-hydroxytryptamine receptor 2B,Alpha-2 adrenergic receptors,Dopamine D1 receptor,Dopamine D4 receptor,Gamma-aminobutyric acid receptor subunit alpha-1,Muscarinic acetylcholine receptor M1,Penicillin binding protein,Human immunodeficiency virus type 1 protease,Alpha-2B adrenergic receptor,Alpha-2C adrenergic receptor,Dopamine D5 receptor,3-hydroxy-3-methylglutaryl-coenzyme A reductase,Aryl hydrocarbon receptor,Dipeptidyl peptidase 4,3-oxo-5-alpha-steroid 4-dehydrogenase 2,3-oxo-5-beta-steroid 4-dehydrogenase,DNA polymerase I,Thioredoxin reductase,Tyrosinase,Leukotriene C4 synthase,Phospholipase A2,23S ribosomal RNA,Protein-arginine deiminase type-4,Penicillin-binding protein 3,Gamma-aminobutyric acid type B receptor subunit 1,Gamma-aminobutyric acid type B receptor subunit 2,Glucocorticoid receptor,Angiotensin-converting enzyme,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A","Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1B",Potassium voltage-gated channel subfamily KQT member 1,Voltage-dependent calcium channel subunit alpha-2/delta-2,Voltage-dependent P/Q-type calcium channel subunit alpha-1A,Voltage-dependent T-type calcium channel subunit alpha-1H,Histamine H3 receptor,Muscarinic acetylcholine receptor M2,Muscarinic acetylcholine receptor M3,Muscarinic acetylcholine receptor M4,Muscarinic acetylcholine receptor M5,Androgen receptor,Annexin A1,Cystic fibrosis transmembrane conductance regulator,Solute carrier family 12 member 1,Solute carrier family 12 member 2,Solute carrier family 12 member 4,Solute carrier family 12 member 5,Sodium channel protein type 10 subunit alpha,D(1) dopamine receptor,Cyclic nucleotide phosphodiesterase,DNA-dependent protein kinase catalytic subunit,"Inositol 1,4,5-trisphosphate receptor","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform",Phosphodiesterase enzymes,Ryanodine receptor 1,Serine-protein kinase ATM,ATP-sensitive inward rectifier potassium channel 11,Voltage-dependent T-type calcium channel subunit alpha-1G,Vitamin D3 receptor,Type-1 angiotensin II receptor,72 kDa type IV collagenase,Leukotriene A-4 hydrolase,Matrix metalloproteinase-9,Voltage-gated sodium channel alpha subunit,Gamma-aminobutyric acid receptor subunit alpha-3,Gamma-aminobutyric acid receptor subunit alpha-5,Gamma-aminobutyric acid receptor subunit gamma-2,"Glutathione reductase, mitochondrial",E-selectin,Hypoxia-inducible factor 1-alpha,Inward rectifier potassium channel 2,Inward rectifier potassium channel 4,NADH dehydrogenase [ubiquinone] 1 subunit C2,Vascular cell adhesion protein 1,Vascular endothelial growth factor A,Penicillin-binding protein 1A,Interleukin-15,Interleukin-2,Penicillin-binding protein 1B,Penicillin-binding protein 1C,Penicillin-binding protein 2,Peptidoglycan synthase FtsI,Serum paraoxonase/arylesterase 1,Penicillin-binding protein 2a,Penicillin-binding protein 2B,Solute carrier family 22 member 8,Penicillin-binding protein 2x,3-phosphoinositide-dependent protein kinase 1,Cadherin-11,Carbonic anhydrase 2,Carbonic anhydrase 3,DNA gyrase subunit A,DNA topoisomerase 4 subunit A,DNA topoisomerase 4 subunit B,50S ribosomal protein L1,Sex hormone-binding globulin,Glutathione S-transferase P,5-hydroxytryptamine receptor 1E,Tubulin beta chain,Protein S100-P,Aldehyde oxidase,Toll-like receptor 4,Calcineurin subunit B type 2,Gonadotropin-releasing hormone receptor,Putative gonadotropin-releasing hormone II receptor,Dihydropteroate synthase 1,Inactive dihydropteroate synthase 2,DNA topoisomerase 2-beta,Iron,Aluminum,Cannabinoid receptor 1,Cannabinoid receptor 2,Nuclear receptor subfamily 0 group B member 1,Alpha adrenergic receptor,Amine oxidase [flavin-containing] B,Monoamine oxidase,Synaptic vesicular amine transporter,Trace amine-associated receptor 1,"HCG20471, isoform CRA_c",NADPH oxidase,Ornithine decarboxylase,5-hydroxytryptamine receptor 1F,5-hydroxytryptamine receptor 4,Voltage-dependent calcium channel gamma-1 subunit,Adenosine deaminase,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A","2-oxoglutarate dehydrogenase, mitochondrial",Histone deacetylase 9,Peroxisome proliferator-activated receptor delta,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",Sodium channel protein,"Succinate-semialdehyde dehydrogenase, mitochondrial",Microtubule-associated protein 2,Tubulin beta-1 chain,Acetylcholinesterase,Cholinesterase,NMDA receptor,Carbonic anhydrase 4,Microtubule-associated protein 1A,ADP/ATP translocase 1,ADP/ATP translocase 2,ADP/ATP translocase 3,Retinoic acid receptor RXR-alpha,Mineralocorticoid receptor,Voltage-dependent calcium channel subunit alpha-2/delta-1,Voltage-dependent L-type calcium channel subunit alpha-1D,Voltage-dependent L-type calcium channel subunit alpha-1S,Voltage-dependent L-type calcium channel subunit beta-2,Matrix metalloproteinase-25,3-oxo-5-alpha-steroid 4-dehydrogenase 1,Ryanodine receptor 2,Sodium channel protein type 4 subunit alpha,Cytochrome P450 51,Deoxycytidine kinase,Smoothened homolog,Thymidylate synthase,Alcohol dehydrogenase 1A,Alcohol dehydrogenase 1B,Alcohol dehydrogenase 1C,Catalase,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,Histone deacetylase 1,Histone deacetylase 4,Histone deacetylase 6,G-protein coupled receptor 35,Chloramphenicol acetyltransferase,Chloramphenicol acetyltransferase 3,Elongation factor G,UMP-CMP kinase,Solute carrier organic anion transporter family member 1B1,Solute carrier organic anion transporter family member 1B3,Solute carrier organic anion transporter family member 2B1,ATP-binding cassette sub-family C member 8,ATP-sensitive inward rectifier potassium channel 1,Membrane primary amine oxidase,Prolyl 4-hydroxylase subunit alpha-1,Calcium-activated potassium channel subunit alpha-1,Solute carrier family 12 member 3,Platelet glycoprotein Ib alpha chain,Protein S100-A7,Thrombomodulin,Epidermal growth factor receptor,Sodium channel protein type 9 subunit alpha,Aldo-keto reductase family 1 member C3,"Interferon-induced, double-stranded RNA-activated protein kinase",Lactoylglutathione lyase,"Phospholipase A2, membrane associated",Prostaglandin reductase 2,Transcription factor AP-1,DNA topoisomerase 1,"DNA topoisomerase I, mitochondrial",Amine oxidase [flavin-containing] A,Glutamate receptor 1,Lanosterol 14-alpha demethylase,"Steroid 17-alpha-hydroxylase/17,20 lyase",Steroid 21-hydroxylase,Protein P,Acetylcholine receptor subunit alpha,Voltage-dependent R-type calcium channel subunit alpha-1E (CACNA1E),Potassium-transporting ATPase alpha chain 1,Prostaglandin F2-alpha receptor,"Dihydroorotate dehydrogenase (quinone), mitochondrial",Protein-tyrosine kinase 2-beta,Neurotensin receptor type 2,Renin,Integrin alpha-L,5-hydroxytryptamine receptor 5A,Carbonic anhydrase 6,Arachidonate 5-lipoxygenase,Fe(II)-protoporphyrin IX,Alpha-7 nicotinic cholinergic receptor subunit,Glutamate (NMDA) receptor,Glycine receptors,5'-AMP-activated protein kinase subunit beta-1,"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial","Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic",Bifunctional purine biosynthesis protein PURH,Dihydrofolate reductase,Anaerobic bacterial DNA,Oxygen-insensitive NADPH nitroreductase,Protozoal DNA,"Cytochrome P450 11B1, mitochondrial",Calcium-activated potassium channel,Inward rectifier potassium channel,Voltage-gated Potassium Channels,5HT3 serotonin receptor,Cysteinyl leukotriene receptor 1,Lymphocyte antigen 96,Isoleucine--tRNA ligase,Inosine-5'-monophosphate dehydrogenase 1,Inosine-5'-monophosphate dehydrogenase 2,HIV-1 protease,Voltage-dependent T-type calcium channel,Voltage-dependent L-type calcium channel subunit alpha-1F,Voltage-dependent L-type calcium channel subunit beta-3,Voltage-dependent L-type calcium channel subunit beta-4,30S ribosomal protein S10,Probable pyruvate-flavodoxin oxidoreductase,Atrial natriuretic peptide receptor 1,5-hydroxytryptamine receptor 1,Fatty acid synthase,Gastric triacylglycerol lipase,Pancreatic triacylglycerol lipase,Neuraminidase,Sialidase-1,Sialidase-2,Lanosterol synthase,Caspase-3,Caspase-9,Geranylgeranyl pyrophosphate synthase,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",Copper,5'-nucleotidase,Nischarin,Osteocalcin,Vitamin K-dependent gamma-carboxylase,Tubulin alpha-4A chain,Bifunctional dihydrofolate reductase-thymidylate synthase,Serine/threonine-protein kinase mTOR,Genome polyprotein,RNA-directed RNA polymerase catalytic subunit,RNA-directed RNA polymerase L,D(2L) dopamine receptor,"Sucrase-isomaltase, intestinal",Mitochondrial potassium channel,"Retinal cone rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma","Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma",Breakpoint cluster region protein,Epithelial discoidin domain-containing receptor 1,Macrophage colony-stimulating factor 1 receptor,Mast/stem cell growth factor receptor Kit,Platelet-derived growth factor receptor alpha,Platelet-derived growth factor receptor beta,RET proto-oncogene,Tyrosine-protein kinase ABL1,16S ribosomal RNA,30S ribosomal protein S12,O-GlcNAcase BT_4395,Aldo-keto reductase family 1 member B10,Mitogen-activated protein kinase 3,Peptidyl-prolyl cis-trans isomerase FKBP1A,Estrogen-related receptor gamma,Protein kinase C,DNA gyrase subunit B,Retinoic acid receptor alpha,Retinoic acid receptor beta,Retinoic acid receptor gamma,Retinoic acid receptor RXR-beta,Potassium voltage-gated channel subfamily H member 6,Potassium voltage-gated channel subfamily H member 7,Transforming growth factor beta-1,Squalene monooxygenase,Fibroblast growth factor receptor 2,Nuclear factor NF-kappa-B p105 subunit,Protein cereblon,Tumor necrosis factor,Sodium- and chloride-dependent GABA transporter 1,Integrin alpha-IIb,Integrin beta-3,Kainate receptors,Voltage-dependent R-type calcium channel,Neurokinin 1 receptor,Plasminogen,Retinoic acid receptor responder protein 1,Retinoic acid receptor RXR-gamma,Equilibrative nucleoside transporter 1,Long-chain-fatty-acid--CoA ligase 4,Plasminogen activator inhibitor 1,Steroid hormone receptor ERR1,Aldo-keto reductase family 1 member C2,"4-aminobutyrate aminotransferase, mitochondrial",Telomerase reverse transcriptase,Gamma-aminobutyric acid receptor subunit alpha-2,Carbonic anhydrase 12,Carbonic anhydrase 13,Carbonic anhydrase 14,"Carbonic anhydrase 5A, mitochondrial","Carbonic anhydrase 5B, mitochondrial",Carbonic anhydrase 7,Carbonic anhydrase 9,Carbonic anhydrase-related protein,Carbonic anhydrase-related protein 10,Carbonic anhydrase-related protein 11,Sodium channel protein type 11 subunit alpha,Sodium channel subunit beta-2,Sodium channel subunit beta-3,Sodium channel subunit beta-4,Translocator protein,Oxytocin receptor,Cystine,Glutathione peroxidase,Superoxide Dismutases,G1/S-specific cyclin-D1,Mitogen-activated protein kinase 1,RAC-alpha serine/threonine-protein kinase,"Thioredoxin reductase 1, cytoplasmic",Acid-sensing ion channel 1,Acid-sensing ion channel 2,Amiloride-sensitive sodium channel subunit alpha,Amiloride-sensitive sodium channel subunit beta,Amiloride-sensitive sodium channel subunit delta,Amiloride-sensitive sodium channel subunit gamma,Sodium/hydrogen exchanger 1,Urokinase-type plasminogen activator,DNA (cytosine-5)-methyltransferase 3A,DNA (cytosine-5)-methyltransferase 3B,Histone deacetylase 8,"Aspartate aminotransferase, cytoplasmic",Guanylate cyclase soluble subunit alpha-2,Vasopressin V1a receptor,Vasopressin V1b receptor,Vasopressin V2 receptor,Plasmepsin-2,Fibroblast growth factor 2,Fibroblast growth factor 4,Retinol-binding protein 1,Pyruvate-flavodoxin oxidoreductase,Lysosomal alpha-glucosidase,"Maltase-glucoamylase, intestinal",Pancreatic alpha-amylase,Lutropin-choriogonadotropic hormone receptor,ATP-binding cassette sub-family C member 9,Cysteinyl leukotriene receptor 2,fMet-Leu-Phe receptor,Neutral alpha-glucosidase AB,Neutral alpha-glucosidase C,Ceramide glucosyltransferase,"cAMP-specific 3',5'-cyclic phosphodiesterase 4C","cAMP-specific 3',5'-cyclic phosphodiesterase 4D",Somatostatin receptor,50S ribosomal protein L10,G protein-activated inward rectifier potassium channel 1,Toll-like receptor 7,Toll-like receptor 8,Toll-like receptor 2,Secreted frizzled-related protein 4,D-alanyl-D-alanine carboxypeptidase DacB,Trifunctional purine biosynthetic protein adenosine-3,5-hydroxytryptamine 3 receptor,Protein S100-A1,ATP-sensitive inward rectifier potassium channel 8,Follicle-stimulating hormone receptor,C-X-C chemokine receptor type 4,Metabotropic glutamate receptor 5,ATP-sensitive inward rectifier potassium channel 12,Potassium channel subfamily K member 2,Somatostatin receptor type 2,Somatostatin receptor type 5,Aminopeptidase N,B2 bradykinin receptor,DNA-directed RNA polymerase subunit beta,DNA ligase 1,DNA ligase 3,Penicillin-binding protein 4,Cytochrome b,Melatonin receptor type 1A,Melatonin receptor type 1B,Proteasome subunit beta type-1,Proteasome subunit beta type-5,"Folylpolyglutamate synthase, mitochondrial",Endothelin B receptor,Endothelin-1 receptor,"Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A",4-hydroxyphenylpyruvate dioxygenase,Vascular endothelial growth factor receptor 2,"1,3-beta-glucan synthase component FKS1",Niemann-Pick C1-like protein 1,Sterol O-acyltransferase 1,D-alanyl-D-alanine carboxypeptidase DacC,Extracellular calcium-sensing receptor,"6-phosphogluconate dehydrogenase, decarboxylating",Chloride channel protein 2,Sodium/calcium exchanger 1,Receptor tyrosine-protein kinase erbB-2,Fibroblast growth factor receptor 1,Proto-oncogene tyrosine-protein kinase receptor Ret,RAF proto-oncogene serine/threonine-protein kinase,Receptor-type tyrosine-protein kinase FLT3,Serine/threonine-protein kinase B-raf,Vascular endothelial growth factor receptor 1,Vascular endothelial growth factor receptor 3,Cadherin-5,Tumor necrosis factor ligand superfamily member 11,Dihydropteroate synthase,C-C chemokine receptor type 5,ATP synthase subunit c,Hypoxanthine-guanine phosphoribosyltransferase,Inosine-5'-monophosphate dehydrogenase,NS3/4A protein,Ephrin type-A receptor 2,Signal transducer and activator of transcription 5B,Tyrosine-protein kinase BTK,Tyrosine-protein kinase FRK,Tyrosine-protein kinase Lck,Tyrosine-protein kinase Lyn,Tyrosine-protein kinase Yes,Angiopoietin-1 receptor,Protein-tyrosine kinase 6,Methionine synthase,"Methylmalonyl-CoA mutase, mitochondrial",Catechol O-methyltransferase,Integrase,Calcium/calmodulin-dependent protein kinase type II subunit gamma,Cyclin-dependent kinase 2,Dual specificity mitogen-activated protein kinase kinase 1,Dual specificity mitogen-activated protein kinase kinase 2,Mitogen-activated protein kinase kinase kinase 2,Tyrosine-protein kinase HCK,"Acetyl-CoA acetyltransferase, mitochondrial",Thromboxane-A synthase,DNA-directed RNA polymerase subunit alpha,DNA-directed RNA polymerase subunit beta',Thiopurine S-methyltransferase,"Peroxiredoxin-5, mitochondrial",PBP3,Peptidoglycan transpeptidase,RNA polymerase sigma factor,Tubulin beta-3 chain,50S ribosomal protein L3,Histone deacetylase,Non-receptor tyrosine-protein kinase TYK2,Tyrosine-protein kinase JAK1,Tyrosine-protein kinase JAK2,Tyrosine-protein kinase JAK3,Thrombopoietin receptor,Sodium/glucose cotransporter 2,Phosphodiesterase isozyme 4,Proteinase-activated receptor 1,Fibroblast growth factor receptor 3,SH2B adapter protein 3,Tyrosine-protein kinase ITK/TSK,Receptor tyrosine-protein kinase erbB-4,Discoidin domain-containing receptor 2,Mitogen-activated protein kinase 11,Cytosolic leucyl-tRNA synthetase,Proteasome subunit beta type-10,Proteasome subunit beta type-2,Proteasome subunit beta type-8,Proteasome subunit beta type-9,ALK tyrosine kinase receptor,Hepatocyte growth factor receptor,NS3 protease,Bacterial cell wall peptide bridging segments,Pentaglycyl bridging segment,Insulin receptor,Insulin-like growth factor 1 receptor,Protein NOV homolog,Calcitonin receptor,Receptor activity-modifying protein 1,Receptor activity-modifying protein 2,Receptor activity-modifying protein 3,Glucagon-like peptide 1 receptor,Glucagon-like peptide 2 receptor,Heat-stable enterotoxin receptor,Fibroblast growth factor receptor 4,Orexin receptor type 1,Orexin receptor type 2,RNA-dependent RNA-polymerase,30S ribosomal protein S4,30S ribosomal protein S9,Caspase-1,Cytochrome c,Mitogen-activated Protein Kinases,Plasma kallikrein,LIM domain kinase 1,Serine/threonine-protein kinase Nek11,Serine/threonine-protein kinase SIK1
DB00006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
